ConclDir;ConclQ;breaktype;code;correctness;datetime;givenanswer;givenanswertext;nouns;ordering;ordertext;p1;p2;sequence;syllog;time;validConclusions;vpid;cid
CA;I;default;AENXHD;0;2016-07-05T07:20:37-04:00;8;8: Some hunters are athletes;athletes,lawyers,hunters;7;Oq,Iq,Aq,Eq;Premise 1: Some athletes are lawyers;Premise 2: Some hunters are lawyers;36;II3;34478;NVC;199;AENXHD
AC;I;calculations;FVTYJC;0;2016-07-05T06:20:52-05:00;3;3: Some painters are auditors;painters,cleaners,auditors;2;Eq,Aq,Iq,Oq;Premise 1: Some cleaners are painters;Premise 2: Some auditors are not cleaners;6;IO2;27952;NVC;210;FVTYJC
AC;E;calculations;SQDQLH;0;2016-07-05T04:20:43-07:00;1;1: No tellers are doctors;tellers,climbers,doctors;3;Eq,Oq,Iq,Aq;Premise 1: Some climbers are not tellers;Premise 2: Some climbers are doctors;25;OI4;2154;NVC;211;SQDQLH
AC;A;images;QDBLQZ;0;2016-07-05T04:20:38-07:00;3;3: All novelists are travelers;novelists,analysts,travelers;7;Oq,Iq,Aq,Eq;Premise 1: Some analysts are not novelists;Premise 2: Some travelers are analysts;20;OI2;3434;NVC;207;QDBLQZ
AC;E;calculations;SQDQLH;0;2016-07-05T04:20:46-07:00;1;1: No butchers are packers;butchers,tutors,packers;3;Eq,Oq,Iq,Aq;Premise 1: Some tutors are not butchers;Premise 2: Some tutors are not packers;26;OO4;1606;NVC;211;SQDQLH
CA;E;images;WXBNDE;0;2016-07-05T12:20:41+01:00;0;0: No waiters are cashiers;cashiers,poets,waiters;0;Aq,Iq,Oq,Eq;Premise 1: No poets are cashiers;Premise 2: Some poets are waiters;26;EI4;32929;Oca;200;WXBNDE
AC;E;images;QDBLQZ;0;2016-07-05T04:20:43-07:00;4;4: No engineers are fencers;engineers,campers,fencers;7;Oq,Iq,Aq,Eq;Premise 1: All engineers are campers;Premise 2: Some fencers are not campers;21;AO3;2054;Oca;207;QDBLQZ
NVC;NVC;calculations;RIWQNE;1;2016-07-05T07:20:47-04:00;-1;Space: No conclusion is possible;cooks,swimmers,mayors;1;Aq,Eq,Oq,Iq;Premise 1: All cooks are swimmers;Premise 2: All mayors are swimmers;49;AA3;11487;NVC;185;RIWQNE
AC;E;calculations;SQDQLH;0;2016-07-05T04:20:50-07:00;1;1: No waiters are poets;waiters,cashiers,poets;3;Eq,Oq,Iq,Aq;Premise 1: Some cashiers are waiters;Premise 2: No poets are cashiers;27;IE2;2488;Oac;211;SQDQLH
AC;I;default;LLURZV;0;2016-07-05T05:20:46-06:00;2;2: Some athletes are lawyers;athletes,hunters,lawyers;0;Aq,Iq,Oq,Eq;Premise 1: No athletes are hunters;Premise 2: Some hunters are not lawyers;28;EO1;11533;NVC;192;LLURZV
AC;E;images;QDBLQZ;0;2016-07-05T04:20:48-07:00;4;4: No managers are clerks;managers,models,clerks;7;Oq,Iq,Aq,Eq;Premise 1: No managers are models;Premise 2: All models are clerks;22;EA1;3113;Oca;207;QDBLQZ
AC;E;calculations;SQDQLH;0;2016-07-05T04:20:54-07:00;1;1: No farmers are assistants;farmers,scholars,assistants;3;Eq,Oq,Iq,Aq;Premise 1: All scholars are farmers;Premise 2: No assistants are scholars;28;AE2;2291;Oac;211;SQDQLH
AC;E;default;VDVRAB;0;2016-07-05T07:20:50-04:00;4;4: No writers are drivers;writers,hikers,drivers;4;Iq,Oq,Aq,Eq;Premise 1: No writers are hikers;Premise 2: Some hikers are not drivers;37;EO1;21971;NVC;196;VDVRAB
AC;A;images;QDBLQZ;0;2016-07-05T04:20:51-07:00;3;3: All actors are workers;actors,painters,workers;7;Oq,Iq,Aq,Eq;Premise 1: No actors are painters;Premise 2: Some painters are not workers;23;EO1;1133;NVC;207;QDBLQZ
AC;E;calculations;FVTYJC;0;2016-07-05T06:21:08-05:00;1;1: No clerks are models;clerks,managers,models;2;Eq,Aq,Iq,Oq;Premise 1: Some managers are clerks;Premise 2: No models are managers;7;IE2;14283;Oac;210;FVTYJC
AC;O;images;QDBLQZ;0;2016-07-05T04:20:54-07:00;1;1: Some cashiers are not waiters;cashiers,poets,waiters;7;Oq,Iq,Aq,Eq;Premise 1: Some poets are cashiers;Premise 2: All waiters are poets;24;IA2;1009;NVC;207;QDBLQZ
AC;E;images;QDBLQZ;0;2016-07-05T04:20:57-07:00;4;4: No skaters are miners;skaters,poets,miners;7;Oq,Iq,Aq,Eq;Premise 1: All poets are skaters;Premise 2: All poets are miners;25;AA4;1108;Iac,Ica;207;QDBLQZ
CA;O;default;LLURZV;0;2016-07-05T05:20:59-06:00;9;9: Some auditors are not cleaners;cleaners,painters,auditors;0;Aq,Iq,Oq,Eq;Premise 1: Some painters are not cleaners;Premise 2: All auditors are painters;29;OA2;9744;NVC;192;LLURZV
AC;E;calculations;SQDQLH;0;2016-07-05T04:21:05-07:00;1;1: No scientists are chefs;scientists,runners,chefs;3;Eq,Oq,Iq,Aq;Premise 1: No scientists are runners;Premise 2: No chefs are runners;29;EE3;3478;NVC;211;SQDQLH
AC;A;calculations;QWZYGF;0;2016-07-05T07:21:02-04:00;3;3: All workers are actors;workers,actors,painters;4;Iq,Oq,Aq,Eq;Premise 1: All workers are actors;NA;0;A_1;44904;NVC;212;QWZYGF
NVC;NVC;calculations;RIWQNE;1;2016-07-05T07:21:07-04:00;-1;Space: No conclusion is possible;dancers,typists,boxers;1;Aq,Eq,Oq,Iq;Premise 1: Some typists are not dancers;Premise 2: Some typists are not boxers;50;OO4;18074;NVC;185;RIWQNE
NVC;NVC;calculations;SQDQLH;0;2016-07-05T04:21:08-07:00;-1;Space: No conclusion is possible;counselors,riders,joggers;3;Eq,Oq,Iq,Aq;Premise 1: All riders are counselors;Premise 2: All riders are joggers;30;AA4;1658;Iac,Ica;211;SQDQLH
NVC;NVC;images;QDBLQZ;1;2016-07-05T04:21:03-07:00;-1;Space: No conclusion is possible;agents,secretaries,brokers;7;Oq,Iq,Aq,Eq;Premise 1: Some secretaries are agents;Premise 2: Some secretaries are not brokers;26;IO4;3846;NVC;207;QDBLQZ
NVC;NVC;calculations;FVTYJC;1;2016-07-05T06:21:22-05:00;-1;Space: No conclusion is possible;architects,designers,trainers;2;Eq,Aq,Iq,Oq;Premise 1: No architects are designers;Premise 2: No trainers are designers;8;EE3;11892;NVC;210;FVTYJC
AC;O;images;QDBLQZ;0;2016-07-05T04:21:07-07:00;1;1: Some painters are not cleaners;painters,auditors,cleaners;7;Oq,Iq,Aq,Eq;Premise 1: No auditors are painters;Premise 2: Some cleaners are auditors;27;EI2;1230;Oca;207;QDBLQZ
CA;E;images;WXBNDE;0;2016-07-05T12:21:06+01:00;0;0: No soldiers are editors;editors,florists,soldiers;0;Aq,Iq,Oq,Eq;Premise 1: Some florists are not editors;Premise 2: No florists are soldiers;27;OE4;22483;NVC;200;WXBNDE
AC;E;default;VDVRAB;0;2016-07-05T07:21:12-04:00;4;4: No actors are drillers;actors,nurses,drillers;4;Iq,Oq,Aq,Eq;Premise 1: Some nurses are actors;Premise 2: No nurses are drillers;38;IE4;20366;Oac;196;VDVRAB
NVC;NVC;default;TRNTKP;1;2016-07-05T04:21:10-07:00;-1;Space: No conclusion is possible;jugglers,investors,barbers;3;Eq,Oq,Iq,Aq;Premise 1: No jugglers are investors;Premise 2: No barbers are investors;31;EE3;38543;NVC;195;TRNTKP
AC;O;images;QDBLQZ;1;2016-07-05T04:21:14-07:00;1;1: Some planners are not surfers;planners,artists,surfers;7;Oq,Iq,Aq,Eq;Premise 1: Some planners are artists;Premise 2: No artists are surfers;28;IE1;5420;Oac;207;QDBLQZ
AC;E;calculations;RIWQNE;0;2016-07-05T07:21:22-04:00;2;2: No actors are drillers;actors,nurses,drillers;1;Aq,Eq,Oq,Iq;Premise 1: No nurses are actors;Premise 2: Some drillers are nurses;51;EI2;12876;Oca;185;RIWQNE
CA;O;default;LLURZV;0;2016-07-05T05:21:19-06:00;9;9: Some sailors are not chemists;chemists,potters,sailors;0;Aq,Iq,Oq,Eq;Premise 1: Some chemists are potters;Premise 2: No sailors are potters;30;IE3;17731;Oac;192;LLURZV
AC;A;calculations;NXXIDY;0;2016-07-05T07:21:22-04:00;4;4: All editors are soldiers;editors,soldiers,florists;6;Oq,Iq,Eq,Aq;Premise 1: All editors are soldiers;NA;0;A_1;4690;NVC;214;NXXIDY
CA;I;calculations;QWZYGF;0;2016-07-05T07:21:25-04:00;7;7: Some lawyers are hunters;hunters,lawyers,athletes;4;Iq,Oq,Aq,Eq;Premise 1: No hunters are lawyers;NA;1;E_1;21502;NVC;212;QWZYGF
AC;A;default;AENXHD;0;2016-07-05T07:21:24-04:00;3;3: All boxers are typists;boxers,dancers,typists;7;Oq,Iq,Aq,Eq;Premise 1: Some dancers are not boxers;Premise 2: No dancers are typists;37;OE4;41949;NVC;199;AENXHD
AC;A;images;QSIJMJ;0;2016-07-05T07:21:24-04:00;4;4: All boxers are actuaries;boxers,opticians,actuaries;3;Eq,Oq,Iq,Aq;Premise 1: All opticians are boxers;Premise 2: All opticians are actuaries;20;AA4;64706;Iac,Ica;203;QSIJMJ
AC;O;default;VDVRAB;0;2016-07-05T07:21:25-04:00;2;2: Some typists are not boxers;typists,dancers,boxers;4;Iq,Oq,Aq,Eq;Premise 1: Some typists are not dancers;Premise 2: Some boxers are dancers;39;OI3;11436;NVC;196;VDVRAB
CA;O;images;QDBLQZ;0;2016-07-05T04:21:25-07:00;7;7: Some judges are not porters;porters,brewers,judges;7;Oq,Iq,Aq,Eq;Premise 1: No brewers are porters;Premise 2: Some brewers are not judges;29;EO4;8023;NVC;207;QDBLQZ
AC;E;calculations;NXXIDY;0;2016-07-05T07:21:29-04:00;3;3: No poets are waiters;poets,waiters,cashiers;6;Oq,Iq,Eq,Aq;Premise 1: No poets are waiters;NA;1;E_1;4989;NVC;214;NXXIDY
CA;O;default;AENXHD;1;2016-07-05T07:21:33-04:00;7;7: Some writers are not drivers;drivers,hikers,writers;7;Oq,Iq,Aq,Eq;Premise 1: No drivers are hikers;Premise 2: Some writers are hikers;38;EI3;1928;Oca;199;AENXHD
AC;E;calculations;RIWQNE;1;2016-07-05T07:21:34-04:00;2;2: No soldiers are editors;soldiers,florists,editors;1;Aq,Eq,Oq,Iq;Premise 1: No florists are soldiers;Premise 2: All editors are florists;52;EA2;10634;Eac,Eca,Oac,Oca;185;RIWQNE
AC;O;default;TRNTKP;0;2016-07-05T04:21:31-07:00;2;2: Some barbers are not investors;barbers,jugglers,investors;3;Eq,Oq,Iq,Aq;Premise 1: All barbers are jugglers;Premise 2: Some jugglers are not investors;32;AO1;16157;NVC;195;TRNTKP
AC;I;calculations;NXXIDY;0;2016-07-05T07:21:34-04:00;2;2: Some porters are brewers;porters,brewers,judges;6;Oq,Iq,Eq,Aq;Premise 1: Some porters are brewers;NA;2;I_1;3379;NVC;214;NXXIDY
CA;O;default;LLURZV;1;2016-07-05T05:21:34-06:00;9;9: Some cooks are not swimmers;swimmers,mayors,cooks;0;Aq,Iq,Oq,Eq;Premise 1: No swimmers are mayors;Premise 2: Some mayors are cooks;31;EI1;12913;Oca;192;LLURZV
AC;O;images;QSIJMJ;0;2016-07-05T07:21:34-04:00;2;2: Some editors are not soldiers;editors,florists,soldiers;3;Eq,Oq,Iq,Aq;Premise 1: Some florists are not editors;Premise 2: Some soldiers are florists;21;OI2;7970;NVC;203;QSIJMJ
CA;O;images;QDBLQZ;0;2016-07-05T04:21:35-07:00;7;7: Some climbers are not therapists;therapists,skaters,climbers;7;Oq,Iq,Aq,Eq;Premise 1: No therapists are skaters;Premise 2: No climbers are skaters;30;EE3;7887;NVC;207;QDBLQZ
AC;E;calculations;SQDQLH;0;2016-07-05T04:21:41-07:00;1;1: No managers are models;managers,clerks,models;3;Eq,Oq,Iq,Aq;Premise 1: Some clerks are not managers;Premise 2: All clerks are models;31;OA4;30958;Oca;211;SQDQLH
AC;I;calculations;FVTYJC;0;2016-07-05T06:21:52-05:00;3;3: Some farmers are assistants;farmers,scholars,assistants;2;Eq,Aq,Iq,Oq;Premise 1: All farmers are scholars;Premise 2: Some assistants are scholars;9;AI3;28427;NVC;210;FVTYJC
CA;I;default;VDVRAB;0;2016-07-05T07:21:38-04:00;7;7: Some fencers are engineers;engineers,campers,fencers;4;Iq,Oq,Aq,Eq;Premise 1: Some campers are not engineers;Premise 2: Some campers are fencers;40;OI4;11540;NVC;196;VDVRAB
AC;O;images;WXBNDE;1;2016-07-05T12:21:37+01:00;3;3: Some poets are not skaters;poets,miners,skaters;0;Aq,Iq,Oq,Eq;Premise 1: All miners are poets;Premise 2: No miners are skaters;28;AE4;28903;Oac;200;WXBNDE
AC;A;default;AENXHD;0;2016-07-05T07:21:42-04:00;3;3: All trainers are architects;trainers,designers,architects;7;Oq,Iq,Aq,Eq;Premise 1: No designers are trainers;Premise 2: All designers are architects;39;EA4;5692;Oca;199;AENXHD
AC;E;calculations;SQDQLH;0;2016-07-05T04:21:46-07:00;1;1: No carpenters are divers;carpenters,linguists,divers;3;Eq,Oq,Iq,Aq;Premise 1: Some carpenters are linguists;Premise 2: No divers are linguists;32;IE3;3352;Oac;211;SQDQLH
AC;O;calculations;NXXIDY;0;2016-07-05T07:21:44-04:00;1;1: Some typists are not dancers;typists,dancers,boxers;6;Oq,Iq,Eq,Aq;Premise 1: Some typists are not dancers;NA;3;O_1;8335;NVC;214;NXXIDY
AC;E;calculations;SQDQLH;0;2016-07-05T04:21:50-07:00;1;1: No lifeguards are plumbers;lifeguards,dentists,plumbers;3;Eq,Oq,Iq,Aq;Premise 1: Some lifeguards are dentists;Premise 2: Some dentists are not plumbers;33;IO1;2092;NVC;211;SQDQLH
CA;O;calculations;RIWQNE;0;2016-07-05T07:21:49-04:00;9;9: Some campers are not engineers;engineers,fencers,campers;1;Aq,Eq,Oq,Iq;Premise 1: Some engineers are not fencers;Premise 2: Some fencers are not campers;53;OO1;13277;NVC;185;RIWQNE
AC;O;images;QSIJMJ;0;2016-07-05T07:21:47-04:00;2;2: Some runners are not chefs;runners,scientists,chefs;3;Eq,Oq,Iq,Aq;Premise 1: Some scientists are not runners;Premise 2: Some scientists are not chefs;22;OO4;11646;NVC;203;QSIJMJ
CA;I;default;VDVRAB;0;2016-07-05T07:21:49-04:00;7;7: Some skaters are therapists;therapists,climbers,skaters;4;Iq,Oq,Aq,Eq;Premise 1: Some climbers are therapists;Premise 2: Some skaters are climbers;41;II2;9392;NVC;196;VDVRAB
AC;E;calculations;SQDQLH;0;2016-07-05T04:21:54-07:00;1;1: No travelers are novelists;travelers,analysts,novelists;3;Eq,Oq,Iq,Aq;Premise 1: All travelers are analysts;Premise 2: Some analysts are novelists;34;AI1;2732;NVC;211;SQDQLH
NVC;NVC;default;LLURZV;1;2016-07-05T05:21:50-06:00;-1;Space: No conclusion is possible;swimmers,cooks,mayors;0;Aq,Iq,Oq,Eq;Premise 1: Some swimmers are not cooks;Premise 2: Some mayors are cooks;32;OI3;14812;NVC;192;LLURZV
NVC;NVC;default;TRNTKP;1;2016-07-05T04:21:51-07:00;-1;Space: No conclusion is possible;drivers,writers,hikers;3;Eq,Oq,Iq,Aq;Premise 1: Some drivers are writers;Premise 2: Some writers are not hikers;33;IO1;18002;NVC;195;TRNTKP
NVC;NVC;calculations;SQDQLH;1;2016-07-05T04:21:59-07:00;-1;Space: No conclusion is possible;typists,dancers,boxers;3;Eq,Oq,Iq,Aq;Premise 1: All typists are dancers;Premise 2: Some dancers are not boxers;35;AO1;2524;NVC;211;SQDQLH
CA;E;images;WXBNDE;0;2016-07-05T12:21:53+01:00;0;0: No painters are actors;actors,workers,painters;0;Aq,Iq,Oq,Eq;Premise 1: Some workers are actors;Premise 2: No painters are workers;29;IE2;13198;Oac;200;WXBNDE
CA;A;default;AENXHD;0;2016-07-05T07:21:58-04:00;9;9: All runners are scientists;scientists,chefs,runners;7;Oq,Iq,Aq,Eq;Premise 1: All chefs are scientists;Premise 2: All chefs are runners;40;AA4;11626;Iac,Ica;199;AENXHD
NVC;NVC;calculations;ZUQKNO;0;2016-07-05T06:21:52-05:00;-1;Space: No conclusion is possible;packers,butchers,tutors;1;Aq,Eq,Oq,Iq;Premise 1: All packers are butchers;Premise 2: All butchers are tutors;2;AA1;37376;Aac,Iac,Ica;209;ZUQKNO
CA;I;calculations;SQDQLH;0;2016-07-05T04:22:07-07:00;9;9: Some brokers are secretaries;secretaries,agents,brokers;3;Eq,Oq,Iq,Aq;Premise 1: No agents are secretaries;Premise 2: No agents are brokers;36;EE4;6573;NVC;211;SQDQLH
AC;A;calculations;NXXIDY;1;2016-07-05T07:22:03-04:00;4;4: All drillers are actors;drillers,nurses,actors;6;Oq,Iq,Eq,Aq;Premise 1: All drillers are nurses;Premise 2: All nurses are actors;0;AA1;11640;Aac,Iac,Ica;214;NXXIDY
AC;I;default;VDVRAB;1;2016-07-05T07:22:04-04:00;1;1: Some divers are linguists;divers,carpenters,linguists;4;Iq,Oq,Aq,Eq;Premise 1: All carpenters are divers;Premise 2: Some carpenters are linguists;42;AI4;13424;Iac,Ica;196;VDVRAB
CA;I;calculations;SQDQLH;0;2016-07-05T04:22:10-07:00;9;9: Some fencers are campers;campers,engineers,fencers;3;Eq,Oq,Iq,Aq;Premise 1: Some campers are not engineers;Premise 2: Some engineers are not fencers;37;OO1;1088;NVC;211;SQDQLH
CA;O;calculations;FUQLVG;0;2016-07-05T07:22:07-04:00;7;7: Some farmers are not assistants;assistants,farmers,scholars;7;Oq,Iq,Aq,Eq;Premise 1: All assistants are farmers;NA;0;A_1;19024;NVC;215;FUQLVG
CA;I;calculations;SQDQLH;1;2016-07-05T04:22:12-07:00;9;9: Some farmers are scholars;scholars,assistants,farmers;3;Eq,Oq,Iq,Aq;Premise 1: All assistants are scholars;Premise 2: Some assistants are farmers;38;AI4;1168;Iac,Ica;211;SQDQLH
NVC;NVC;calculations;FVTYJC;1;2016-07-05T06:22:24-05:00;-1;Space: No conclusion is possible;skaters,therapists,climbers;2;Eq,Aq,Iq,Oq;Premise 1: Some therapists are not skaters;Premise 2: Some therapists are climbers;10;OI4;29892;NVC;210;FVTYJC
CA;I;calculations;SQDQLH;0;2016-07-05T04:22:16-07:00;9;9: Some climbers are doctors;doctors,tellers,climbers;3;Eq,Oq,Iq,Aq;Premise 1: No doctors are tellers;Premise 2: All tellers are climbers;39;EA1;1353;Oca;211;SQDQLH
AC;I;calculations;QWZYGF;0;2016-07-05T07:22:13-04:00;1;1: Some brokers are secretaries;brokers,secretaries,agents;4;Iq,Oq,Aq,Eq;Premise 1: Some brokers are secretaries;NA;2;I_1;46219;NVC;212;QWZYGF
AC;I;default;AENXHD;0;2016-07-05T07:22:14-04:00;2;2: Some campers are fencers;campers,engineers,fencers;7;Oq,Iq,Aq,Eq;Premise 1: Some campers are engineers;Premise 2: All fencers are engineers;41;IA3;12261;NVC;199;AENXHD
CA;I;calculations;RIWQNE;0;2016-07-05T07:22:19-04:00;0;0: Some bankers are teachers;teachers,golfers,bankers;1;Aq,Eq,Oq,Iq;Premise 1: Some golfers are teachers;Premise 2: Some bankers are golfers;54;II2;28013;NVC;185;RIWQNE
CA;A;calculations;SQDQLH;0;2016-07-05T04:22:21-07:00;0;0: All poets are skaters;skaters,miners,poets;3;Eq,Oq,Iq,Aq;Premise 1: All miners are skaters;Premise 2: Some poets are not miners;40;AO2;3714;NVC;211;SQDQLH
CA;E;calculations;NXXIDY;1;2016-07-05T07:22:17-04:00;9;9: No joggers are counselors;counselors,riders,joggers;6;Oq,Iq,Eq,Aq;Premise 1: No counselors are riders;Premise 2: All joggers are riders;1;EA3;12341;Eac,Eca,Oac,Oca;214;NXXIDY
AC;O;images;QDBLQZ;0;2016-07-05T04:22:04-07:00;1;1: Some cyclists are not students;cyclists,buyers,students;7;Oq,Iq,Aq,Eq;Premise 1: Some buyers are cyclists;Premise 2: Some students are not buyers;31;IO2;5143;NVC;207;QDBLQZ
CA;E;calculations;FUQLVG;0;2016-07-05T07:22:19-04:00;0;0: No cooks are swimmers;swimmers,cooks,mayors;7;Oq,Iq,Aq,Eq;Premise 1: No swimmers are cooks;NA;1;E_1;9824;NVC;215;FUQLVG
CA;A;default;AENXHD;0;2016-07-05T07:22:23-04:00;9;9: All golfers are teachers;teachers,bankers,golfers;7;Oq,Iq,Aq,Eq;Premise 1: Some teachers are not bankers;Premise 2: No bankers are golfers;42;OE1;5484;NVC;199;AENXHD
AC;E;calculations;FUQLVG;0;2016-07-05T07:22:21-04:00;4;4: No designers are architects;designers,architects,trainers;7;Oq,Iq,Aq,Eq;Premise 1: Some designers are architects;NA;2;I_1;1005;NVC;215;FUQLVG
NVC;NVC;calculations;ZUQKNO;0;2016-07-05T06:22:19-05:00;-1;Space: No conclusion is possible;engineers,fencers,campers;1;Aq,Eq,Oq,Iq;Premise 1: No engineers are fencers;Premise 2: All campers are fencers;3;EA3;25328;Eac,Eca,Oac,Oca;209;ZUQKNO
AC;I;calculations;QWZYGF;0;2016-07-05T07:22:25-04:00;1;1: Some skaters are climbers;skaters,climbers,therapists;4;Iq,Oq,Aq,Eq;Premise 1: Some skaters are not climbers;NA;3;O_1;10503;NVC;212;QWZYGF
AC;O;default;LLURZV;0;2016-07-05T05:22:25-06:00;3;3: Some clerks are not managers;clerks,models,managers;0;Aq,Iq,Oq,Eq;Premise 1: All clerks are models;Premise 2: Some managers are not models;33;AO3;32587;Oca;192;LLURZV
AC;I;default;AENXHD;0;2016-07-05T07:22:28-04:00;2;2: Some dentists are plumbers;dentists,lifeguards,plumbers;7;Oq,Iq,Aq,Eq;Premise 1: Some lifeguards are dentists;Premise 2: No lifeguards are plumbers;43;IE4;2471;Oac;199;AENXHD
CA;I;calculations;SQDQLH;1;2016-07-05T04:22:30-07:00;9;9: Some students are cyclists;cyclists,buyers,students;3;Eq,Oq,Iq,Aq;Premise 1: All buyers are cyclists;Premise 2: All students are buyers;41;AA2;7786;Aca,Iac,Ica;211;SQDQLH
CA;I;calculations;NXXIDY;1;2016-07-05T07:22:27-04:00;8;8: Some plumbers are lifeguards;lifeguards,dentists,plumbers;6;Oq,Iq,Eq,Aq;Premise 1: All dentists are lifeguards;Premise 2: Some plumbers are dentists;2;AI2;8079;Iac,Ica;214;NXXIDY
AC;A;default;SJCAPM;0;2016-07-05T07:22:28-04:00;1;1: All poets are waiters;poets,waiters,cashiers;0;Aq,Iq,Oq,Eq;Premise 1: All poets are waiters;NA;0;A_1;7550;NVC;216;SJCAPM
CA;E;default;VDVRAB;0;2016-07-05T07:22:27-04:00;0;0: No architects are trainers;trainers,designers,architects;4;Iq,Oq,Aq,Eq;Premise 1: Some trainers are not designers;Premise 2: No architects are designers;43;OE3;20452;NVC;196;VDVRAB
CA;O;calculations;RIWQNE;0;2016-07-05T07:22:31-04:00;9;9: Some lawyers are not athletes;athletes,hunters,lawyers;1;Aq,Eq,Oq,Iq;Premise 1: All hunters are athletes;Premise 2: Some hunters are not lawyers;55;AO4;10516;Oac;185;RIWQNE
CA;A;default;WANZEQ;0;2016-07-05T07:22:29-04:00;0;0: All buyers are students;students,buyers,cyclists;3;Eq,Oq,Iq,Aq;Premise 1: All students are buyers;NA;0;A_1;8617;NVC;219;WANZEQ
AC;I;images;WXBNDE;0;2016-07-05T12:22:28+01:00;2;2: Some tutors are butchers;tutors,packers,butchers;0;Aq,Iq,Oq,Eq;Premise 1: All tutors are packers;Premise 2: Some packers are butchers;30;AI1;11672;NVC;200;WXBNDE
CA;E;calculations;FVTYJC;0;2016-07-05T06:22:48-05:00;7;7: No athletes are hunters;hunters,lawyers,athletes;2;Eq,Aq,Iq,Oq;Premise 1: All lawyers are hunters;Premise 2: No athletes are lawyers;11;AE2;22764;Oac;210;FVTYJC
CA;O;calculations;SQDQLH;0;2016-07-05T04:22:38-07:00;8;8: Some scientists are not chefs;chefs,runners,scientists;3;Eq,Oq,Iq,Aq;Premise 1: Some runners are chefs;Premise 2: Some runners are scientists;42;II4;5335;NVC;211;SQDQLH
AC;E;default;SJCAPM;0;2016-07-05T07:22:35-04:00;4;4: No fencers are engineers;fencers,engineers,campers;0;Aq,Iq,Oq,Eq;Premise 1: No fencers are engineers;NA;1;E_1;4924;NVC;216;SJCAPM
CA;A;default;AENXHD;0;2016-07-05T07:22:36-04:00;9;9: All painters are workers;workers,actors,painters;7;Oq,Iq,Aq,Eq;Premise 1: Some actors are workers;Premise 2: No painters are actors;44;IE2;5031;Oac;199;AENXHD
AC;I;calculations;NXXIDY;1;2016-07-05T07:22:36-04:00;2;2: Some hunters are athletes;hunters,lawyers,athletes;6;Oq,Iq,Eq,Aq;Premise 1: Some lawyers are hunters;Premise 2: All lawyers are athletes;3;IA4;6850;Iac,Ica;214;NXXIDY
NVC;NVC;calculations;RIWQNE;1;2016-07-05T07:22:40-04:00;-1;Space: No conclusion is possible;artists,surfers,planners;1;Aq,Eq,Oq,Iq;Premise 1: Some surfers are artists;Premise 2: Some surfers are planners;56;II4;7223;NVC;185;RIWQNE
AC;E;images;QDBLQZ;0;2016-07-05T04:22:37-07:00;4;4: No divers are carpenters;divers,linguists,carpenters;7;Oq,Iq,Aq,Eq;Premise 1: Some linguists are divers;Premise 2: Some linguists are carpenters;32;II4;6392;NVC;207;QDBLQZ
CA;O;default;LLURZV;1;2016-07-05T05:22:39-06:00;9;9: Some waiters are not cashiers;cashiers,poets,waiters;0;Aq,Iq,Oq,Eq;Premise 1: No cashiers are poets;Premise 2: Some waiters are poets;34;EI3;6699;Oca;192;LLURZV
AC;E;default;VDVRAB;0;2016-07-05T07:22:39-04:00;4;4: No doctors are tellers;doctors,climbers,tellers;4;Iq,Oq,Aq,Eq;Premise 1: Some doctors are climbers;Premise 2: No climbers are tellers;44;IE1;10278;Oac;196;VDVRAB
